ulceration	occur from	syphilis	>	syphilis	cause	lesion
syphilis	present as	rash	>	syphilis	characterize by	rash
syphilis	characterize by	lesion	>	lesion	develop to	syphilis
syphilis	represent by	lesion	>	ulcer	suggest	syphilis
lesion	be in	syphilis	>	syphilis	present with	lesion
syphilis	present with	lesion	>	syphilis	characterize by	lesion
syphilis	present as	ulcer	>	lesion	be in	syphilis
syphilis	present	ulcer	>	syphilis	present with	lesion
syphilis	present	ulcer	>	lesion	produce by	syphilis
syphilis	occur as	chancre	>	ulceration	occur in	syphilis
syphilis	acquire through	intercourse	>	syphilis	transfer by	intercourse
nerve	attack by	syphilis	>	syphilis	damage	brain
lesion	cause by	syphilis	>	syphilis	produce	chancre
lesion	characterize	syphilis	>	lesion	indicate	syphilis
syphilis	characterize by	sore	>	ulcer	suggest	syphilis
syphilis	transmit to	fetus	>	syphilis	transmit through	placenta
syphilis	associate with	inflammation	>	syphilis	produce	inflammation
syphilis	produce	ulcer	>	ulceration	occur from	syphilis
syphilis	occur as	chancre	>	syphilis	present as	ulcer
lesion	occur during	syphilis	>	syphilis	result in	chancre
syphilis	consist of	lesion	>	syphilis	develop after	chancre
lesion	occur during	syphilis	>	lesion	describe in	syphilis
syphilis	affect	fetus	>	syphilis	transmit through	placenta
syphilis	start with	lesion	>	syphilis	cause	sore
syphilis	present as	chancre	>	syphilis	present with	lesion
ulcer	occur in	syphilis	>	lesion	suggest	syphilis
ulcer	find in	syphilis	>	ulcer	cause by	syphilis
lesion	suggest	syphilis	>	ulcer	find in	syphilis
syphilis	cause	headache	>	syphilis	cause	pain
syphilis	simulate	dementia	>	nerve	affect in	syphilis
syphilis	represent by	lesion	>	ulcer	cause by	syphilis
syphilis	develop after	chancre	>	ulceration	occur from	syphilis
syphilis	produce	atrophy	>	syphilis	develop	paresis
syphilis	transmit via	placenta	>	syphilis	transmit to	fetus
syphilis	begin with	sore	>	syphilis	produce	chancre
syphilis	appear as	lesion	>	lesion	associate with	syphilis
syphilis	develop after	chancre	>	ulceration	occur in	syphilis
syphilis	simulate	dementia	>	brain	affect by	syphilis
syphilis	characterize by	chancre	>	syphilis	present	ulcer
syphilis	characterize by	lesion	>	syphilis	start with	lesion
syphilis	produce	ulcer	>	syphilis	cause	sore
syphilis	appear as	lesion	>	syphilis	begin with	sore
lesion	occur during	syphilis	>	syphilis	develop after	chancre
syphilis	contract during	intercourse	>	syphilis	acquire through	intercourse
syphilis	begin after	lesion	>	lesion	occur during	syphilis
syphilis	start with	lesion	>	lesion	occur in	syphilis
syphilis	cause	lesion	>	lesion	cause by	syphilis
syphilis	include	lesion	>	syphilis	result in	chancre
lesion	cause by	syphilis	>	ulcer	cause by	syphilis
syphilis	characterize by	ulcer	>	ulcer	suggest	syphilis
syphilis	characterize by	chancre	>	syphilis	represent by	lesion
syphilis	occur as	chancre	>	syphilis	cause	lesion
