antihistamine	reduce	pruritus	>	pruritus	treat with	antihistamine
antihistamine	reduce	pruritus	>	symptom	relieve by	antihistamine
antihistamine	provide	relief	>	relief	achieve with	antihistamine
antihistamine	relieve	itching	>	antihistamine	decrease	symptom
antihistamine	give for	itching	>	antihistamine	reduce	symptom
symptom	respond to	antihistamine	>	antihistamine	afford	relief
antihistamine	relieve	pruritus	>	antihistamine	suppress	itching
antihistamine	decrease	symptom	>	antihistamine	offer	relief
rash	treat with	antihistamine	>	antihistamine	produce	relief
antihistamine	use in	rhinitis	>	relief	obtain from	antihistamine
antihistamine	relieve	pain	>	antihistamine	be for	relief
symptom	relieve with	antihistamine	>	antihistamine	be in	relief
antihistamine	use for	itching	>	antihistamine	offer	relief
pruritus	treat with	antihistamine	>	relief	obtain from	antihistamine
antihistamine	control	itching	>	antihistamine	help	itching
antihistamine	use as	drug	>	antihistamine	use with	medication
antihistamine	reduce	pruritus	>	antihistamine	reduce	symptom
antihistamine	relieve	itch	>	antihistamine	bring	relief
urticaria	control with	antihistamine	>	antihistamine	bring	relief
antihistamine	be in	pruritus	>	antihistamine	relieve	symptom
antihistamine	help	pruritus	>	relief	achieve with	antihistamine
antihistamine	reduce	rhinorrhea	>	antihistamine	afford	relief
antihistamine	help	itching	>	antihistamine	prescribe for	relief
itching	treat with	antihistamine	>	antihistamine	reduce	pruritus
antihistamine	mask	symptom	>	antihistamine	prescribe for	relief
antiemetic	include	antihistamine	>	antihistamine	prescribe for	relief
antihistamine	be among	drug	>	antihistamine	use with	medication
antihistamine	control	itching	>	pruritus	respond to	antihistamine
antihistamine	mask	symptom	>	antihistamine	help	symptom
antihistamine	use in	rhinitis	>	antihistamine	relieve	sneezing
antihistamine	be in	pruritus	>	antihistamine	use for	itching
antihistamine	alleviate	symptom	>	relief	achieve with	antihistamine
antihistamine	help	symptom	X	antihistamine	exacerbate	symptom
antihistamine	combine with	decongestant	>	antihistamine	use with	decongestant
antihistamine	administer for	pruritus	>	pruritus	relieve by	antihistamine
antihistamine	help	pruritus	>	antihistamine	give	relief
itching	treat with	antihistamine	>	antihistamine	provide	relief
urticaria	treat with	antihistamine	>	antihistamine	afford	relief
itching	treat with	antihistamine	>	antihistamine	be in	relief
antihistamine	help	itching	>	antihistamine	give for	itching
antihistamine	relieve	pruritus	X	antihistamine	exacerbate	symptom
antihistamine	be in	allergy	>	antihistamine	prescribe for	relief
antihistamine	prescribe for	allergy	>	antihistamine	offer	relief
antihistamine	help	itching	>	antihistamine	help	pruritus
antihistamine	use as	sedative	>	antihistamine	produce	sedation
antihistamine	be in	asthma	>	antihistamine	be in	relief
antihistamine	control	symptom	>	antihistamine	be in	relief
antihistamine	prescribe for	itching	>	antihistamine	treat	symptom
pruritus	respond to	antihistamine	>	pruritus	relieve by	antihistamine
antihistamine	use in	rhinitis	>	antihistamine	bring	relief
antihistamine	combine with	decongestant	>	antihistamine	be for	relief
antihistamine	give for	pruritus	>	antihistamine	provide from	itching
antihistamine	reduce	congestion	>	antihistamine	use with	decongestant
antihistamine	give for	itching	>	relief	obtain from	antihistamine
symptom	treat with	antihistamine	>	antihistamine	afford	relief
antihistamine	increase	drowsiness	>	antihistamine	use at	bedtime
antihistamine	cause	sleepiness	>	antihistamine	use as	hypnotic
antihistamine	reduce	rhinorrhea	>	antihistamine	relieve	sneezing
antihistamine	use for	itching	>	antihistamine	suppress	itching
antihistamine	use with	decongestant	>	antihistamine	use for	relief
antihistamine	afford	relief	>	antihistamine	use for	relief
antihistamine	control	pruritus	>	symptom	treat with	antihistamine
antihistamine	decrease	symptom	>	antihistamine	use for	relief
antihistamine	prevent	anaphylaxis	>	relief	obtain from	antihistamine
antihistamine	treat	symptom	X	antihistamine	exacerbate	symptom
antihistamine	decrease	symptom	>	antihistamine	give	relief
antihistamine	alleviate	symptom	>	antihistamine	help	symptom
antihistamine	use for	itching	>	antihistamine	use for	relief
antihistamine	prescribe for	itching	>	antihistamine	suppress	itching
antihistamine	control	itching	>	antihistamine	provide	relief
pruritus	control with	antihistamine	>	antihistamine	control	pruritus
antihistamine	use for	asthma	>	antihistamine	produce	relief
antihistamine	reduce	rhinorrhea	>	antihistamine	give	relief
antihistamine	prescribe for	itching	>	pruritus	relieve by	antihistamine
antihistamine	reduce	rhinorrhea	>	antihistamine	be in	relief
drug	contain	antihistamine	>	antihistamine	use with	medication
antihistamine	give for	pruritus	>	itching	treat with	antihistamine
antihistamine	be in	pruritus	>	antihistamine	relieve	pruritus
antihistamine	produce	drowsiness	>	antihistamine	cause	sleepiness
antihistamine	mask	symptom	>	relief	obtain with	antihistamine
symptom	relieve with	antihistamine	>	antihistamine	bring	relief
antihistamine	relieve	itching	>	antihistamine	prescribe for	itching
antihistamine	relieve	symptom	>	symptom	treat with	antihistamine
antihistamine	combine with	decongestant	>	antihistamine	provide	relief
symptom	relieve with	antihistamine	>	antihistamine	use for	symptom
antihistamine	reduce	symptom	>	antihistamine	be in	relief
antihistamine	use as	sedative	>	antihistamine	increase	sedation
antihistamine	mask	symptom	>	relief	achieve with	antihistamine
antihistamine	diminish	alertness	>	antihistamine	decrease	responsiveness
antihistamine	counteract	symptom	>	symptom	relieve with	antihistamine
antihistamine	use for	pruritus	>	symptom	relieve with	antihistamine
antihistamine	help	itching	>	antihistamine	bring	relief
symptom	treat with	antihistamine	>	antihistamine	improve	symptom
antihistamine	help	pruritus	>	antihistamine	offer	relief
antihistamine	give for	pruritus	>	symptom	relieve by	antihistamine
antihistamine	combine with	decongestant	>	relief	obtain with	antihistamine
antihistamine	reduce	congestion	>	antihistamine	use for	relief
relief	obtain from	antihistamine	>	antihistamine	afford	relief
pruritus	respond to	antihistamine	>	antihistamine	reduce	symptom
antihistamine	exacerbate	symptom	X	symptom	control with	antihistamine
antihistamine	alleviate	symptom	>	antihistamine	be in	relief
antihistamine	be in	pruritus	>	antihistamine	decrease	symptom
antihistamine	prescribe for	allergy	>	antihistamine	prescribe for	relief
antihistamine	help	pruritus	>	antihistamine	help	itching
antihistamine	help	pruritus	>	antihistamine	reduce	pruritus
rash	control by	antihistamine	>	antihistamine	prescribe for	relief
antihistamine	neutralize	histamine	>	antihistamine	block	histamine
antihistamine	provide from	itching	>	antihistamine	treat	symptom
antihistamine	relieve	itch	>	pruritus	control with	antihistamine
antihistamine	reduce	pruritus	>	antihistamine	control	itching
antihistamine	decrease	pruritus	>	antihistamine	use for	itching
antihistamine	help	pruritus	>	antihistamine	control	pruritus
antihistamine	use for	symptom	>	antihistamine	mask	symptom
urticaria	respond to	antihistamine	>	antihistamine	use for	relief
antihistamine	produce	sedation	>	antihistamine	induce	drowsiness
antihistamine	help	itching	>	symptom	relieve by	antihistamine
antihistamine	mask	symptom	>	antihistamine	offer	relief
antihistamine	alleviate	symptom	>	antihistamine	control	symptom
pruritus	control with	antihistamine	>	pruritus	treat with	antihistamine
antihistamine	provide from	itching	>	antihistamine	be in	relief
antihistamine	combine with	decongestant	>	decongestant	combine with	antihistamine
antihistamine	prescribe for	allergy	>	relief	obtain from	antihistamine
antihistamine	be for	relief	>	relief	obtain from	antihistamine
antihistamine	relieve	pruritus	>	antihistamine	help	symptom
antihistamine	improve	symptom	>	antihistamine	counteract	symptom
antihistamine	help	itching	>	antihistamine	control	itching
nausea	treat with	antihistamine	>	antihistamine	use for	relief
antihistamine	suppress	itching	>	relief	obtain with	antihistamine
drug	contain	antihistamine	>	antihistamine	combine with	drug
antihistamine	suppress	itching	>	antihistamine	give for	itching
drowsiness	indicate	antihistamine	>	antihistamine	induce	drowsiness
decongestant	contain	antihistamine	>	antihistamine	use for	relief
itching	treat with	antihistamine	>	antihistamine	prescribe for	itching
antihistamine	suppress	itching	>	antihistamine	decrease	symptom
antihistamine	reduce	pruritus	>	antihistamine	use for	itching
antihistamine	increase	drowsiness	>	antihistamine	cause	sedation
symptom	respond to	antihistamine	>	antihistamine	improve	symptom
antihistamine	use as	antiemetic	>	antihistamine	provide	relief
