pneumococcus	respond to	penicillin	>	penicillin	use as	antibiotic
penicillin	destroy	bacteria	>	penicillin	be against	bacteria
gonorrhea	cure with	penicillin	>	penicillin	be among	antibiotic
bacteria	kill by	penicillin	>	penicillin	be for	bacteria
penicillin	kill	bacteria	>	bacteria	affect by	penicillin
antibiotic	use as	penicillin	>	antibiotic	substitute for	penicillin
penicillin	use as	antibiotic	>	penicillin	act on	bacteria
penicillin	prevent	infection	>	penicillin	control	infection
penicillin	use as	drug	>	penicillin	establish as	drug
penicillin	eradicate	infection	>	infection	control by	penicillin
penicillin	inactivate	aminoglycosides	>	aminoglycoside	give with	penicillin
pneumococcus	respond to	penicillin	>	penicillin	be against	bacteria
syphilis	cure with	penicillin	>	penicillin	use as	antibiotic
infection	treat with	penicillin	>	infection	treat	penicillin
penicillin	administer with	syphilis	>	penicillin	act on	bacteria
streptococci	treat with	penicillin	>	bacteria	kill by	penicillin
antibiotic	replace	penicillin	>	antibiotic	use as	penicillin
streptococci	respond to	penicillin	>	bacteria	kill by	penicillin
neurosyphilis	treat with	penicillin	>	syphilis	cure with	penicillin
gonorrhea	treat by	penicillin	>	penicillin	act on	bacteria
penicillin	produce by	notatum	>	penicillin	obtain from	notatum
fleming	name	penicillin	>	fleming	look for	penicillin
bacteria	kill by	penicillin	>	antibiotic	include	penicillin
penicillin	administer with	syphilis	>	penicillin	be for	bacteria
pharyngitis	treat with	penicillin	>	bacteria	affect by	penicillin
penicillin	inactivate	aminoglycosides	>	aminoglycosides	inactivate by	penicillin
penicillin	establish as	drug	>	penicillin	use as	drug
penicillin	cure	syphilis	>	penicillin	kill	bacteria
penicillin	give for	syphilis	>	penicillin	be for	bacteria
penicillin	cure	pneumonia	>	antibiotic	include	penicillin
infection	control with	penicillin	>	penicillin	cure	infection
penicillin	administer by	injection	>	penicillin	give by	injection
penicillin	give by	injection	>	penicillin	absorb after	injection
mold	produce	penicillin	>	penicillin	come from	mold
endocarditis	cure by	penicillin	>	penicillin	be for	bacteria
penicillin	eliminate	streptococci	>	penicillin	regard as	antibiotic
endocarditis	cure by	penicillin	>	penicillin	use as	antibiotic
fleming	invent	penicillin	>	fleming	apply	penicillin
penicillin	use with	aminoglycoside	>	aminoglycoside	give with	penicillin
penicillin	come from	mold	>	penicillin	obtain from	mold
syphilis	cure with	penicillin	>	penicillin	administer with	syphilis
penicillin	prevent	syphilis	>	penicillin	use as	antibiotic
