pain	control by	analgesic	>	pain	help by	analgesic
analgesic	arrest	pain	>	analgesic	offer	relief
pain	manage by	analgesic	>	analgesic	provide	analgesia
pain	require	analgesic	>	analgesic	relieve	ache
analgesic	cause	hypotension	>	analgesic	produce	relief
analgesic	reduce	inflammation	>	relief	obtain with	analgesic
pain	alleviate by	analgesic	>	analgesic	be in	relief
opium	use as	analgesic	>	analgesic	include	opioids
pain	manage with	analgesic	>	analgesic	relieve	ache
opioids	include	analgesic	>	opium	use as	analgesic
analgesic	take off	pain	>	analgesic	stop	pain
analgesic	give before	procedure	>	relief	achieve with	analgesic
analgesic	be of	pain	>	analgesic	be for	pain
analgesic	reduce	inflammation	>	analgesic	recommend for	relief
analgesic	offer	relief	>	relief	afford by	analgesic
pain	manage with	analgesic	>	analgesic	minimize	pain
analgesic	quiet	pain	>	symptom	relieve with	analgesic
analgesic	relieve	symptom	>	discomfort	relieve by	analgesic
analgesic	give for	headache	>	headache	treat with	analgesic
analgesic	relieve	ache	>	analgesic	offer	relief
discomfort	control by	analgesic	>	analgesic	provide	relief
analgesic	need for	pain	>	pain	control by	analgesic
analgesic	be for	pain	>	analgesic	have on	pain
analgesic	be after	period	>	pain	manage by	analgesic
analgesic	alleviate	pain	>	analgesic	indicate to	pain
headache	treat with	analgesic	>	analgesic	help	pain
analgesic	use during	labor	>	analgesic	quiet	pain
analgesic	administer for	relief	>	relief	afford by	analgesic
headache	relieve by	analgesic	>	analgesic	mask	symptom
discomfort	relieve by	analgesic	>	symptom	treat with	analgesic
analgesic	have on	pain	>	discomfort	treat with	analgesic
pain	manage with	analgesic	>	analgesic	stop	pain
pain	be with	analgesic	>	pain	help by	analgesic
analgesic	indicate to	pain	>	symptom	control by	analgesic
analgesic	be for	pain	>	analgesic	give	relief
analgesic	alleviate	pain	>	analgesic	provide	relief
analgesic	give for	pain	>	analgesic	provide from	discomfort
pain	control with	analgesic	>	pain	be with	analgesic
analgesic	ease	pain	>	analgesic	indicate for	pain
pain	be with	analgesic	>	analgesic	order for	pain
pain	require	analgesic	>	analgesic	administer for	pain
pain	arrest by	analgesic	>	symptom	relieve with	analgesic
discomfort	control by	analgesic	>	analgesic	mask	symptom
analgesic	reduce	pain	>	analgesic	prescribe for	relief
analgesic	use for	pain	>	symptom	treat with	analgesic
analgesic	counteract	pain	>	pain	control with	analgesic
pain	require	analgesic	>	analgesic	indicate for	pain
analgesic	mask	symptom	>	analgesic	recommend for	relief
analgesic	require for	headache	>	discomfort	control with	analgesic
analgesic	reserve for	pain	>	analgesic	use for	relief
headache	relieve by	analgesic	>	analgesic	be for	relief
